0.924915 0.699870 0.093207 0.923648 0.900496 0.050000 0.050000 
0.394674 0.060063 0.050000 0.050000 0.050000 0.050000 0.050000 
0.211430 0.160411 0.050000 0.050000 0.050000 0.050000 0.050000 
0.846522 0.786004 0.890222 0.903170 0.546111 0.050000 0.050000 
0.306641 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.990500 0.998593 1.000000 1.000000 0.050000 0.050000 0.050000 
0.976707 0.203337 0.984941 0.980789 0.050000 0.050000 0.050000 
0.301996 0.375111 0.050000 0.050000 0.050000 0.050000 0.050000 
0.590515 0.940044 0.792126 0.934767 0.823019 0.050000 0.050000 
0.119174 0.938778 0.357730 0.695859 0.971289 0.945252 0.050000 
0.624644 0.381515 0.414941 0.050000 0.050000 0.050000 0.050000 
0.990500 0.375111 0.990500 0.990500 0.050000 0.050000 0.050000 
0.904789 0.998593 0.998593 0.998593 0.050000 0.050000 0.050000 
0.505296 1.000000 0.990500 0.998593 1.000000 0.050000 0.050000 
0.608319 0.470885 0.654059 0.827804 0.823019 0.050000 0.050000 
0.050000 0.410507 0.234863 0.414941 0.050000 0.050000 0.050000 
0.938215 1.000000 0.945252 0.990500 0.998593 1.000000 0.050000 
0.169559 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.924915 0.966926 0.937511 0.993878 0.915133 0.050000 0.050000 
0.168433 0.258719 0.212837 0.050000 0.050000 0.050000 0.050000 
0.940044 0.982267 0.963407 0.914570 0.951937 0.050000 0.050000 
0.935893 0.901481 0.873826 0.941804 0.941170 0.050000 0.050000 
0.103974 0.055489 0.148589 0.351607 0.097289 0.050000 0.050000 
0.060063 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.103974 0.323459 0.230430 0.447030 0.050000 0.050000 0.050000 
0.088633 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.066889 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.155978 0.551107 0.605996 0.050000 0.050000 0.050000 0.050000 
0.940044 0.944267 0.935330 0.198552 0.910137 0.050000 0.050000 
0.941452 0.901622 0.944548 0.862496 0.050000 0.050000 0.050000 
0.966926 0.913796 0.968967 0.050000 0.050000 0.050000 0.050000 
0.121426 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.551107 0.605363 0.695085 0.709300 0.569474 0.050000 0.050000 
0.982267 0.944267 0.964956 0.958059 0.939481 0.050000 0.050000 
0.055489 0.174696 0.050000 0.050000 0.050000 0.050000 0.050000 
0.148589 0.198341 0.050000 0.050000 0.050000 0.050000 0.050000 
0.107704 0.146970 0.050000 0.050000 0.050000 0.050000 0.050000 
0.168433 0.066889 0.989163 0.889519 0.995356 0.994933 0.980226 
0.937511 0.913796 0.121426 0.936667 0.050000 0.050000 0.050000 
0.351607 0.198341 0.080822 0.050000 0.050000 0.050000 0.050000 
0.678337 0.937652 0.911967 0.716056 0.802822 0.050000 0.050000 
0.935893 0.941452 0.989163 0.989093 0.988741 0.050000 0.050000 
0.258719 0.323459 0.319659 0.327400 0.050000 0.050000 0.050000 
0.937652 0.947644 0.944478 0.781007 0.050000 0.050000 0.050000 
0.973541 0.911967 0.947644 0.995637 0.980437 0.050000 0.050000 
0.963407 0.901481 0.088633 0.935330 0.964956 0.938426 0.050000 
0.230430 0.319659 0.249641 0.050000 0.050000 0.050000 0.050000 
0.212837 0.447030 0.327400 0.249641 0.102567 0.050000 0.050000 
0.174696 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.914570 0.873826 0.938426 0.050000 0.050000 0.050000 0.050000 
0.607193 0.699870 0.716056 0.050000 0.050000 0.050000 0.050000 
0.093207 0.050000 0.050000 0.050000 0.050000 0.050000 0.050000 
0.097289 0.080822 0.102567 0.050000 0.050000 0.050000 0.050000 
0.169559 0.605363 0.493826 0.605715 0.050000 0.050000 0.050000 
0.951937 0.958059 0.919285 0.050000 0.050000 0.050000 0.050000 
0.971711 0.944478 0.995637 0.978467 0.050000 0.050000 0.050000 
0.901622 0.889519 0.658141 0.857078 0.050000 0.050000 0.050000 
0.941804 0.944548 0.995356 0.989093 0.997044 0.983252 0.050000 
0.658141 0.676156 0.050000 0.050000 0.050000 0.050000 0.050000 
0.923648 0.993878 0.968967 0.936667 0.914359 0.050000 0.050000 
0.941170 0.994933 0.988741 0.997044 0.981985 0.050000 0.050000 
0.980226 0.493826 0.983252 0.981985 0.050000 0.050000 0.050000 
0.862496 0.695085 0.857078 0.676156 0.819148 0.050000 0.050000 
0.630907 0.198552 0.802822 0.781007 0.050000 0.050000 0.050000 
0.605996 0.910137 0.709300 0.939481 0.919285 0.819148 0.050000 
0.569474 0.605715 0.050000 0.050000 0.050000 0.050000 0.050000 
0.956581 0.900496 0.915133 0.980437 0.978467 0.914359 0.050000 
